traj_id,head_xyz_final,head_rpy_final_deg,hand_xyz_final,hand_rpy_final_deg,min_head_goal_dist,min_hand_goal_dist,final_head_goal_dist,final_hand_goal_dist,vis_frac_head,vis_frac_hand,longest_invis_gap_head,longest_invis_gap_hand,t_since_view_to_grasp_h,t_since_view_to_grasp_d,grasp_success_step,overall_success,traj_length
/traj_590,[-1.0009712   1.75138688 -0.53312224],[-140.67371634   50.98201601  136.51830555],[-1.88364458  0.80256009  1.28015852],[-163.64438124    2.71438976  167.26044359],1.6758590936660767,1.742440938949585,2.0865087509155273,2.4147517681121826,1.0,0.8159203980099502,0,155,-162,-162,38,True,201
/traj_591,[-1.91001463  1.40030849  0.11190501],[-136.47501738   47.80910378  142.04305638],[-1.87844396 -0.26512906  1.68063295],[-1.61879409e+02 -3.16674087e-02  1.70815197e+02],2.3709793090820312,2.4643051624298096,2.3709793090820312,2.5344371795654297,0.9950248756218906,0.9751243781094527,200,174,-175,-175,25,True,201
/traj_592,[-1.79355288  1.39737892  0.0843436 ],[-135.21156654   46.65563036  143.77230302],[-1.64978838  0.01627815  1.82074654],[-160.9805428    -6.78877364  165.60694923],2.2673022747039795,2.365966320037842,2.275217294692993,2.4570682048797607,0.9203980099502488,1.0,185,0,-171,-171,29,True,201
/traj_593,[-1.72841799  1.52082014 -0.14864251],[-144.50516409   53.24148547  131.67387963],[-1.78645754  0.06109093  1.79553568],[-157.26738219   -2.65334574  164.26934203],2.3069326877593994,2.4089629650115967,2.3070363998413086,2.5335965156555176,1.0,0.9900497512437811,0,177,-178,-178,22,True,201
/traj_594,[0.85489613 0.58976966 1.57056117],[120.54206803 -16.57786728  -9.55599768],[1.32751012 0.35544619 1.16305256],[168.0198808   13.78565764  16.59850544],1.8200438022613525,1.7743842601776123,1.8829067945480347,1.8003655672073364,1.0,0.9104477611940298,0,165,-173,-173,27,False,201
/traj_595,[0.98396081 0.6068905  1.51657045],[119.53178148  -8.86859866  -4.99140461],[1.42142141 0.32308388 1.09184837],[167.50135979  17.20533805  16.95833744],1.8295680284500122,1.6954118013381958,1.9069559574127197,1.8212509155273438,1.0,0.8955223880597015,0,172,-181,-181,19,True,201
/traj_596,[-0.13323145  2.00882483 -0.95837939],[136.11528629  47.48006847  37.46327458],[-1.55976367  1.68956685  1.2558167 ],[-175.14754652    6.92229668  103.05636706],2.1774635314941406,2.464749813079834,2.229712724685669,2.6200332641601562,1.0,1.0,0,0,-187,-187,13,True,201
/traj_597,[-1.26801431  1.59968054 -0.29241633],[-129.86765591   40.55593966  151.49716   ],[-1.81443548  0.63368899  1.38151228],[-158.27657735   -2.13929522  178.16187536],1.8484606742858887,1.6873486042022705,2.062121629714966,2.3669207096099854,1.0,0.9054726368159204,0,166,-173,-173,27,True,201
/traj_598,[-1.07157469  1.73578966 -0.53245997],[-143.61428468   52.75858203  132.78794166],[-1.82448375  1.08294725  1.2513082 ],[-160.77796793    4.72231418  155.9884738 ],1.8612791299819946,1.7128632068634033,2.10825777053833,2.463186502456665,1.0,0.9104477611940298,0,166,-174,-174,26,False,201
/traj_599,[1.44755054 1.07451606 0.66276032],[119.57061083   9.03923775   5.09415418],[1.40635848 1.29861462 0.72695321],[170.89169221  22.78949699  33.02756313],1.8646169900894165,1.7636662721633911,1.9207390546798706,2.047609567642212,1.0,0.8308457711442786,0,155,-165,-165,35,False,201
/traj_6,[-0.9854002   1.82389486 -0.8036381 ],[175.2042866   63.50958407  84.64480753],[-1.95292413  1.00517511  1.34075344],[-167.91425643    7.12150498  133.55531605],2.2193291187286377,2.387960195541382,2.2233848571777344,2.5733070373535156,1.0,0.9900497512437811,0,181,-182,-182,18,True,201
/traj_60,[-0.12502806  1.98178339 -0.95328981],[134.08943344  45.61719006  34.69563021],[-1.58567095  1.72763562  1.11576152],[-178.62047061    9.11578547   99.65035341],2.1665871143341064,2.496821641921997,2.202693462371826,2.596921443939209,1.0,1.0,0,0,-188,-188,12,True,201
/traj_600,[-1.53483248  1.68083405 -0.4886218 ],[-160.34878328   58.85253363  112.6479225 ],[-2.16414905  0.52962399  1.38247228],[-158.03127283   10.49000635  152.51602868],2.2550668716430664,2.3734869956970215,2.328017473220825,2.6220741271972656,1.0,1.0,0,0,-185,-185,15,True,201
/traj_601,[1.29641485 0.65629876 1.42414486],[119.19023144  -2.46525253  -1.3765418 ],[1.51912892 0.82753909 1.00305474],[169.48088944  17.64212124  34.47101041],1.9805142879486084,1.7885369062423706,2.034602642059326,1.9996730089187622,1.0,0.9154228855721394,0,173,-180,-180,20,True,201
/traj_602,[-0.16116145  2.00331974 -0.97509611],[140.95023436  51.13259627  43.82446097],[-1.86990118  1.53808701  1.02251053],[178.80738462   9.75945523 112.8035114 ],2.115753412246704,2.198932647705078,2.2338476181030273,2.6282637119293213,1.0,1.0,0,0,-188,-188,12,True,201
/traj_603,[0.53850937 0.38659182 1.93054771],[123.03486103 -26.71862874 -16.29727938],[ 1.33817601 -0.19196187  1.25461137],[170.25250291  10.55384543   8.43750932],1.9105727672576904,1.844346523284912,2.0411908626556396,1.844346523284912,1.0,0.8905472636815921,0,163,-172,-172,28,False,201
/traj_604,[-1.65990615  1.61971653 -0.35859269],[-153.04528667   56.87008705  121.26815596],[-2.16676521  0.34840268  1.41643608],[-156.12695069    9.76711383  159.25377794],2.3364856243133545,2.5336437225341797,2.346776247024536,2.6120004653930664,1.0,0.9850746268656716,0,181,-182,-182,18,True,201
/traj_605,[0.69089592 1.42438567 0.0335386 ],[124.66336112  31.08207049  19.64610197],[-0.0625716   1.60970044  1.0267874 ],[-176.77788926   16.06810284   80.26852864],1.5834572315216064,1.9103254079818726,1.5834572315216064,1.9103254079818726,1.0,1.0,0,0,-185,-185,15,True,201
/traj_606,[-0.00537265  1.98470879 -0.81990492],[153.79211428  57.12685963  59.62637174],[-1.16096044  1.69007862  1.47305059],[-170.90785658   -0.24684736  115.96386908],1.6776403188705444,1.8510255813598633,2.1474034786224365,2.5246927738189697,1.0,0.900497512437811,0,175,-182,-182,18,True,201
/traj_607,[0.93051291 0.56828785 1.54173589],[120.10628724 -13.90291121  -7.93134781],[1.31041873 0.54975879 1.16783309],[160.83252738  13.77406315  17.80951804],1.8812832832336426,1.7809181213378906,1.8883206844329834,1.8393656015396118,1.0,0.8557213930348259,0,161,-170,-170,30,True,201
/traj_608,[-2.02277994  1.2881428   0.2232835 ],[-132.67344411   44.03923795  147.34539125],[-1.94403672 -0.4928633   1.52915502],[-162.23923639    3.86288387  177.96053323],2.4084863662719727,2.3667688369750977,2.4084863662719727,2.5220048427581787,1.0,1.0,0,0,-180,-180,20,True,201
/traj_609,[1.00690508 0.47593486 1.75096345],[120.65317942 -17.20857254  -9.9449687 ],[1.52151549 0.26496038 1.22511959],[162.39592573  11.77509249  10.70817002],1.9592878818511963,1.7671366930007935,2.0751492977142334,1.971327304840088,1.0,0.9104477611940298,0,170,-179,-179,21,True,201
/traj_61,[0.81418031 0.40794641 1.85433841],[121.81558498 -22.52612614 -13.36993236],[1.37267244 0.27332315 1.34997284],[164.77980155   6.65381268  17.03356221],1.8652005195617676,1.7984530925750732,2.065885066986084,1.9445724487304688,1.0,0.8955223880597015,0,168,-175,-175,25,True,201
/traj_610,[-2.03184152  1.20789349  0.35795763],[-130.33610411   41.16705561  150.79673415],[-1.80199051 -0.3207635   1.73977757],[-158.98380865   -1.45287016  174.65936986],2.383683919906616,2.4036953449249268,2.3907153606414795,2.525249481201172,1.0,1.0,0,0,-181,-181,19,True,201
/traj_611,[-0.58791178  1.92624772 -0.71930271],[-162.90968037   59.35161235  109.66569423],[-1.50829339  1.28326309  1.51436877],[-170.96571169   -2.74670962  140.67553933],1.7682808637619019,1.6875543594360352,2.138566493988037,2.492995262145996,1.0,0.8059701492537313,0,154,-161,-161,39,True,201
/traj_612,[-1.99593627  1.20481443  0.41250226],[-129.8123552    40.46871256  151.58702695],[-1.68675613 -0.44200712  1.76702535],[-163.00722408   -4.20927772  175.32117036],2.3675930500030518,2.432018756866455,2.3675930500030518,2.482517957687378,0.9651741293532339,1.0,194,0,-178,-178,22,True,201
/traj_613,[1.02517378 0.86130118 1.04594576],[119.35360886   6.13518028   3.43973239],[0.97964269 1.01911891 1.0566088 ],[173.96433165  16.87065719  48.78226573],1.6032686233520508,1.7528973817825317,1.6990654468536377,1.7648584842681885,1.0,0.8308457711442786,0,160,-169,-169,31,True,201
/traj_614,[1.13208604 0.49642253 1.68139648],[120.22785621 -14.58901773  -8.34934154],[1.61988628 0.45340222 1.09444833],[163.73556415  14.80147586  16.60724888],1.9805402755737305,1.8802216053009033,2.0868992805480957,2.0068438053131104,1.0,0.9104477611940298,0,174,-182,-182,18,False,201
/traj_615,[-0.32561094  1.99145079 -0.96903998],[141.86656216  51.75092342  45.01036063],[-1.73707294  1.72506404  0.9967854 ],[-172.68511358   15.13210478  110.52324011],2.102134943008423,2.3074724674224854,2.2385122776031494,2.6432650089263916,1.0,1.0,0,0,-186,-186,14,True,201
/traj_616,[-1.46131897  1.57220185 -0.42484456],[178.64975078  60.84406219  88.45393927],[-1.44207442  1.50215399  1.46040857],[-148.19069049   17.22118399  118.58487248],2.188096284866333,2.506521224975586,2.188096284866333,2.543391227722168,1.0,1.0,0,0,-183,-183,17,False,201
/traj_617,[-1.517501    1.46597183  0.04833508],[-129.6738848    40.23879715  151.81753433],[-1.62992191  0.05659004  1.6150887 ],[-169.79285731   -5.69114456  174.98895984],1.9046552181243896,1.7123976945877075,2.110502004623413,2.29529070854187,1.0,0.900497512437811,0,166,-174,-174,26,True,201
/traj_618,[-1.90358317  1.28828585  0.2390485 ],[-131.72729455   42.9597794   148.71030638],[-1.82002044 -0.10885776  1.65247226],[-160.51162245   -0.43804632  170.71347054],2.3109421730041504,2.441945791244507,2.3109421730041504,2.460688591003418,1.0,1.0,0,0,-176,-176,24,True,201
/traj_619,[ 0.14620587  1.8641566  -0.73834407],[134.6947053   46.16824833  35.51657596],[-0.75570768  1.9953481   1.13456082],[-172.4567726    11.27010626   89.95678792],1.9794230461120605,2.348609685897827,2.0103750228881836,2.4165546894073486,1.0,1.0,0,0,-188,-188,12,True,201
/traj_62,[-0.76892209  1.67380273 -0.41919783],[-136.92426795   48.22224885  141.42461363],[-1.36314118  1.343274    1.22452223],[-154.7054996     0.19207025  159.46802411],1.5761919021606445,1.770351767539978,1.8890694379806519,2.2720022201538086,1.0,0.8756218905472637,0,169,-179,-179,21,True,201
/traj_620,[-1.15299165  1.84155524 -0.71723747],[-178.14496461   60.83134775   92.12419861],[-2.20613575  0.84001267  1.1328702 ],[-168.78882819   12.8511056   140.31871498],2.2202048301696777,2.3864071369171143,2.288043975830078,2.618406295776367,1.0,0.9950248756218906,0,182,-182,-182,18,True,201
/traj_621,[-0.13706258  1.96753085 -0.94738096],[136.73294672  48.019915    38.30034674],[-1.33867311  1.84557772  1.21599424],[-169.515591     10.50853347  101.36577387],2.1045494079589844,2.467271327972412,2.1880345344543457,2.5839591026306152,1.0,1.0,0,0,-191,-191,9,True,201
/traj_622,[-0.36878192  1.90816629 -0.77297682],[-151.99851992   56.51993376  122.51839471],[-1.52998674  1.63783133  1.09393489],[-168.0655647     6.63175048  148.43426639],1.546077847480774,1.702974557876587,2.091552495956421,2.494001626968384,1.0,0.9104477611940298,0,176,-183,-183,17,False,201
/traj_623,[0.63387704 0.29944503 2.03629613],[122.68955268 -25.64116301 -15.51991071],[1.40709984 0.06439394 1.41296673],[161.37576273   7.38903591  12.27013301],1.9225022792816162,1.8623908758163452,2.153594493865967,1.9951319694519043,1.0,0.8955223880597015,0,163,-171,-171,29,True,201
/traj_624,[ 0.95459878  1.5946002  -0.17826939],[124.84856404  31.48744976  19.98497204],[-0.04632498  1.88702834  1.11825979],[-175.7451985    10.70047244   80.24167229],1.4941926002502441,1.7233233451843262,1.867026686668396,2.1939752101898193,1.0,0.9054726368159204,0,176,-179,-179,21,True,201
/traj_625,[-0.27871019  1.97299421 -0.95834541],[140.43142943  50.81070695  43.16570564],[-1.61048317  1.89094865  0.86635458],[-172.24606799   18.84689006  106.28820004],2.2110657691955566,2.5050718784332275,2.2110657691955566,2.63057279586792,1.0,1.0,0,0,-190,-190,10,False,201
/traj_626,[-1.26054049  1.60672522 -0.28427961],[-128.77633603   38.96157384  153.19984045],[-1.78404725  0.56784207  1.43443298],[-160.76627783   -4.04273724 -179.46993909],1.8709156513214111,1.7240673303604126,2.0618786811828613,2.3585731983184814,1.0,0.9203980099502488,0,165,-174,-174,26,True,201
/traj_627,[-1.85835314  1.48585451 -0.16345178],[-149.28688681   55.47208338  125.7948194 ],[-1.9910444   0.7137112   1.58206522],[-154.81097133    7.91149928  144.29886935],2.3270366191864014,2.3648319244384766,2.384943723678589,2.64132022857666,1.0,1.0,0,0,-178,-178,22,True,201
/traj_628,[-0.52728283  1.94837725 -0.89893699],[152.20302624  56.57834044  57.72279703],[-1.88228106  1.3959285   1.10750031],[-175.77794893   10.12293776  118.90416003],2.2041163444519043,2.4358060359954834,2.209590196609497,2.591940402984619,1.0,1.0,0,0,-184,-184,16,True,201
/traj_629,[-0.88510829  1.84814    -0.64162761],[-154.84465573   57.44371076  119.12496039],[-1.67707479  1.32088196  1.33104062],[-165.9893782     3.68208005  142.68995987],1.693077802658081,1.7299885749816895,2.1472597122192383,2.5157461166381836,1.0,0.7562189054726368,0,145,-152,-152,48,False,201
/traj_63,[1.2498374  0.91184747 1.04358447],[119.1224006   -0.85285998  -0.47510121],[1.31704807 1.02978802 0.91008192],[178.67018945  19.3146235   37.83090706],1.7358591556549072,1.6595609188079834,1.8661800622940063,1.9035041332244873,1.0,0.736318407960199,0,131,-137,-137,63,True,201
/traj_630,[1.00972199 0.83079273 1.15488029],[119.2378646   -4.12531122  -2.30590846],[1.14067614 0.89436334 1.03052771],[170.9154842   18.18623944  33.04478877],1.5547481775283813,1.4900355339050293,1.7445639371871948,1.7784868478775024,1.0,0.9054726368159204,0,165,-172,-172,28,True,201
/traj_631,[-1.67010689  1.61434972 -0.3513273 ],[-152.92523504   56.83966299  121.40877165],[-2.21247935  0.31533271  1.36027455],[-158.36549452   11.05169628  158.26048606],2.331951141357422,2.4368839263916016,2.349215269088745,2.6162657737731934,1.0,1.0,0,0,-185,-185,15,True,201
/traj_632,[-0.63964379  1.6082387  -0.26583964],[-164.8236311    59.69770226  107.44142267],[-1.28896248  1.0226512   1.2877723 ],[-167.78269026    5.96410855  139.76905166],1.6048593521118164,1.8539425134658813,1.7510701417922974,2.0894012451171875,1.0,0.9054726368159204,0,176,-182,-182,18,True,201
/traj_633,[-1.28283691  1.81214559 -0.67703354],[-177.16270879   60.80589585   93.24931645],[-2.25239658  0.67024744  1.18821239],[-169.29962263   11.56140995  141.28433573],2.1619770526885986,2.211151123046875,2.3211886882781982,2.63331937789917,1.0,1.0,0,0,-186,-186,14,True,201
/traj_634,[-1.18257165  1.64172757 -0.35395229],[-134.08840685   45.5884004   145.31851271],[-1.66210496  0.84084451  1.46563292],[-158.86805368   -3.55718154  167.24428392],1.7842313051223755,1.7076852321624756,2.0540270805358887,2.3701672554016113,1.0,0.9253731343283582,0,172,-178,-178,22,True,201
/traj_635,[-2.36400223  1.12483871  0.5243814 ],[-131.30537178   42.4604384   149.32420455],[-1.96171081 -0.56967479  1.85382235],[-1.59101868e+02 -9.89146493e-02  1.70729863e+02],2.5629472732543945,2.539377212524414,2.669970989227295,2.7585315704345703,1.0,1.0,0,0,-181,-181,19,True,201
/traj_636,[-0.24242929  1.97338974 -0.95694214],[141.61465046  51.58433302  44.68545933],[-1.85895288  1.54710233  0.96875864],[-179.54265054   12.23186453  112.88879681],2.0062732696533203,2.3481693267822266,2.2065305709838867,2.6053261756896973,1.0,1.0,0,0,-188,-188,12,True,201
/traj_637,[-1.12179053  1.69488013 -0.57272792],[174.05524725  60.68291338  83.1897013 ],[-1.6094898   1.27351558  1.37619293],[-153.72148891   12.84385342  128.77149937],2.089608669281006,2.4385008811950684,2.1116464138031006,2.471073865890503,1.0,1.0,0,0,-186,-186,14,True,201
/traj_638,[-0.3350873   1.91628814 -0.90051496],[139.15784219  49.92538828  41.51470565],[-1.36165249  1.8485508   1.10080755],[-166.31891896   16.72930924  103.10701115],2.0004329681396484,2.25650954246521,2.143681526184082,2.5461764335632324,1.0,0.9900497512437811,0,180,-182,-182,18,False,201
/traj_639,[1.21295226 1.09154725 0.64446151],[119.716505    10.67256826   6.03402548],[0.88132775 1.48657382 0.86151367],[173.23904501  20.79395325  50.20774824],1.6336599588394165,1.430835247039795,1.7544398307800293,1.931022047996521,1.0,0.8656716417910447,0,154,-162,-162,38,True,201
/traj_64,[-1.90914011  1.32651198  0.1622981 ],[-134.1118582    45.62449835  145.28001518],[-1.64423299  0.19894966  1.88390958],[-157.3824969    -6.56100159  158.98808733],2.3304057121276855,2.442704677581787,2.3304057121276855,2.50842547416687,1.0,1.0,0,0,-182,-182,18,True,201
/traj_640,[-0.04926493  2.00647998 -1.01009488],[136.25619965  47.59847765  37.6519336 ],[-1.65799689  1.84581566  0.95394194],[-177.29486544   13.58617103  104.59293891],2.110865831375122,2.3075265884399414,2.24692702293396,2.658193588256836,1.0,1.0,0,0,-190,-190,10,True,201
/traj_641,[-1.61272454  1.64401925 -0.37640846],[-154.76677481   57.41599492  119.21855007],[-2.20523429  0.16554968  1.35912824],[-161.36083771   10.2555824   160.2244353 ],2.333207130432129,2.4975028038024902,2.3335299491882324,2.5957069396972656,1.0,1.0,0,0,-185,-185,15,True,201
/traj_642,[-1.84472942  1.48496616 -0.02507786],[-143.26251016   52.56344527  133.22892983],[-1.96994936 -0.02158655  1.63355887],[-165.39983407    0.90224408  158.04646904],2.3637609481811523,2.4495110511779785,2.368286371231079,2.559234380722046,0.9800995024875622,0.9552238805970149,197,169,-169,-169,31,True,201
/traj_643,[-0.31300738  1.74590814 -0.42915982],[170.98516743  60.44362109  79.66382608],[-0.96026272  1.35111892  1.42120469],[-166.76313864    1.61230984  122.29631303],1.558738350868225,1.7856237888336182,1.8249237537384033,2.1834490299224854,1.0,0.900497512437811,0,177,-182,-182,18,True,201
/traj_644,[0.85970378 0.58607304 1.55963171],[122.56293077 -25.222718   -15.22371017],[1.3298527  0.46491122 1.13416684],[162.80474688  12.39806611   7.51292766],1.7893288135528564,1.8083239793777466,1.8748395442962646,1.8085864782333374,1.0,0.9154228855721394,0,171,-180,-180,20,True,201
/traj_645,[-2.00362659  1.31045461  0.28510839],[-133.52993856   44.96118378  146.1278547 ],[-1.77863193 -0.54344583  1.71794152],[-165.42766037   -2.23755154  173.99697898],2.4015610218048096,2.4656801223754883,2.411036729812622,2.531834840774536,0.945273631840796,0.9701492537313433,190,195,-171,-171,29,True,201
/traj_646,[-1.64294112  1.58705962 -0.22782865],[-147.31708978   54.61664647  128.19967934],[-1.82623374  0.24681334  1.73652112],[-158.23948408   -1.56729472  159.73775112],2.295630693435669,2.354994773864746,2.295630693435669,2.532104253768921,1.0,1.0,0,0,-183,-183,17,True,201
/traj_647,[1.0564369  0.65674049 1.40476   ],[120.18712194 -14.28581625  -8.1686057 ],[1.35209143 0.63394862 1.07515371],[166.75677243  14.0625526   18.68820657],1.7815961837768555,1.5945323705673218,1.8763575553894043,1.840108036994934,1.0,0.900497512437811,0,166,-175,-175,25,True,201
/traj_648,[0.75604904 0.88828844 1.09039927],[121.85882392 -22.63519945 -13.45087137],[0.91125035 0.58044213 1.17596233],[175.91534146  11.98654619  13.23272776],1.596758246421814,1.596927523612976,1.596758246421814,1.596927523612976,1.0,0.9054726368159204,0,167,-174,-174,26,False,201
/traj_649,[ 0.51306832  1.87654328 -0.82936442],[126.69993327  35.40048814  23.35406266],[-1.25384223  2.08958578  0.70241123],[173.66646781  16.81269659  89.30532584],2.0080926418304443,2.297508955001831,2.11482834815979,2.5361132621765137,1.0,1.0,0,0,-187,-187,13,True,201
/traj_65,[-1.18670821  1.68007529 -0.39816603],[-134.10415291   45.62352763  145.28767999],[-1.85172772  0.65826273  1.36546743],[-1.63220315e+02 -1.34140438e-02  1.72478603e+02],1.762450098991394,1.857413649559021,2.0951051712036133,2.3930537700653076,1.0,0.900497512437811,0,175,-183,-183,17,False,201
/traj_650,[-0.66117424  1.97446096 -0.91188306],[153.81424763  57.13609435  59.65333629],[-2.01003981  1.30181599  1.11696064],[-177.43200392    9.49988318  119.60621377],2.0651233196258545,2.3854496479034424,2.2731428146362305,2.642458200454712,1.0,1.0,0,0,-187,-187,13,True,201
/traj_651,[-1.78807962  1.48212802 -0.07752434],[-142.96109457   52.39161986  133.60823267],[-1.74909782  0.17000958  1.83651662],[-155.81523872   -2.95641639  160.95527145],2.314371347427368,2.434696912765503,2.323777675628662,2.5418574810028076,1.0,0.9850746268656716,0,174,-176,-176,24,False,201
/traj_652,[ 0.83764488  1.64079142 -0.19769895],[123.44467367  27.88422115  17.16622605],[0.21879074 1.72570789 1.27454174],[-170.60436446    8.11828447   66.86272072],1.5910882949829102,1.8060425519943237,1.8528168201446533,2.156477212905884,1.0,0.9054726368159204,0,176,-182,-182,18,False,201
/traj_653,[1.06257331 1.02114725 0.7993992 ],[119.14981629  -0.49874101  -0.27815659],[0.89643085 1.23635161 0.95924819],[176.7494606   18.94328538  43.01125488],1.6765568256378174,1.80341637134552,1.6765568256378174,1.80341637134552,1.0,0.8955223880597015,0,173,-183,-183,17,True,201
/traj_654,[1.02478933 0.77485442 1.17273784],[119.42021876  -7.39231623  -4.14997916],[1.13864672 0.92984492 1.02119362],[163.83258409  16.80917649  26.52043756],1.6654417514801025,1.606558084487915,1.7395132780075073,1.7899620532989502,1.0,0.8706467661691543,0,155,-164,-164,36,True,201
/traj_655,[1.01645565 0.50123274 1.63689899],[119.81267739 -11.58401028  -6.56364007],[1.47294939 0.73041236 1.04913259],[157.84626902  19.36084654  24.19671848],1.9133847951889038,1.8180749416351318,1.990943193435669,1.9503233432769775,1.0,0.8557213930348259,0,164,-174,-174,26,False,201
/traj_656,[-1.08033395  1.42022395 -0.04200821],[-128.75690296   38.92176947  153.23567127],[-1.25822341  0.94460469  1.40093052],[-152.09084565   -5.91444232  168.81762065],1.667240858078003,1.7480769157409668,1.7849152088165283,2.106658697128296,1.0,0.900497512437811,0,172,-181,-181,19,True,201
/traj_657,[-1.88813543  1.36951697  0.13265783],[-135.52767442   46.97632206  143.32630422],[-1.53702521  0.01455584  1.99806225],[-154.97264336   -9.44662596  166.27933709],2.3269548416137695,2.404561996459961,2.3362855911254883,2.520895004272461,0.945273631840796,0.9850746268656716,190,167,-167,-167,33,True,201
/traj_658,[1.17523587 1.39367521 0.18060629],[121.47627981  21.13653469  12.4492523 ],[0.49203596 1.73653948 1.03503239],[-174.64800424   13.81357348   67.43221491],1.535329818725586,1.819761872291565,1.831973910331726,2.080615520477295,1.0,0.8756218905472637,0,170,-177,-177,23,True,201
/traj_659,[-1.74297917  1.47422254 -0.06350822],[-141.45719209   51.48365192  135.51616193],[-1.56720829  0.31036815  1.92904699],[-155.19213838   -7.41714323  156.73466477],2.283323049545288,2.397740125656128,2.283712148666382,2.5047340393066406,1.0,0.9900497512437811,0,172,-170,-170,30,True,201
/traj_66,[1.21731949 1.31086314 0.28215986],[121.92091774  22.98288893  13.67088719],[0.58215761 1.74622142 0.920358  ],[-178.95945566   17.19897842   67.43645486],1.6574627161026,1.761605143547058,1.8110337257385254,2.057973623275757,1.0,0.7114427860696517,0,135,-140,-140,60,True,201
/traj_660,[1.14900374 0.82416242 1.15551186],[119.30009641  -5.53813958  -3.10000909],[1.16626322 1.05049706 0.99789912],[173.5024073   16.96469003  38.76286572],1.762319803237915,1.707075834274292,1.8261054754257202,1.8599776029586792,1.0,0.9104477611940298,0,174,-183,-183,17,True,201
/traj_661,[0.67424315 0.56012994 1.6225121 ],[121.76520903 -22.29182773 -13.21760957],[1.15961087 0.15447694 1.25974071],[171.32641532   8.8455291   13.93148089],1.844151496887207,1.7191587686538696,1.844151496887207,1.7191587686538696,1.0,0.9054726368159204,0,166,-175,-175,25,False,201
/traj_662,[ 0.46450126  1.83573246 -0.74426305],[128.5967264   38.6444162   26.49449004],[-1.02633286  2.11265755  0.72982979],[177.09460187  18.71571213  89.26332793],1.8481407165527344,2.0819718837738037,2.0346014499664307,2.4595389366149902,1.0,0.9800995024875622,0,180,-182,-182,18,True,201
/traj_663,[ 0.33093008  1.60959327 -0.26393786],[138.38681465  49.3576034   40.50558139],[-0.57979679  1.53637242  1.18615365],[-172.21264138    8.96790129  104.47710203],1.5536229610443115,1.777129054069519,1.6643222570419312,2.025725841522217,1.0,0.8507462686567164,0,164,-173,-173,27,True,201
/traj_664,[1.08798397 1.44112635 0.09117252],[124.92634165  31.70276331  20.15120881],[0.34820038 1.72645104 1.11219621],[-177.0344098    10.57842985   76.08223908],1.5613359212875366,1.764063835144043,1.8080008029937744,2.0829923152923584,1.0,0.9054726368159204,0,176,-183,-183,17,False,201
/traj_665,[-1.34542882  1.83069074 -0.67623472],[-174.94452437   60.71957572   95.79127312],[-2.20308542  0.47061995  1.3797245 ],[-170.72905455    5.11500499  143.79175029],2.3039441108703613,2.39135479927063,2.370422124862671,2.6417245864868164,1.0,1.0,0,0,-183,-183,17,True,201
/traj_666,[1.29663432 0.39019221 1.88269365],[119.34042724  -6.13727184  -3.43904441],[1.88506734 0.43479258 1.06015038],[169.37165517  16.7973135   30.98165869],2.068735361099243,1.8379056453704834,2.319061517715454,2.2060015201568604,1.0,0.8905472636815921,0,167,-173,-173,27,True,201
/traj_667,[1.18386209 0.81886339 1.17637479],[119.26531974   4.78378587   2.67567213],[1.22556305 0.92563319 1.05980003],[179.77789282  13.99103824  49.32349714],1.674246072769165,1.609589695930481,1.8590116500854492,1.866005778312683,1.0,0.9104477611940298,0,166,-175,-175,25,True,201
/traj_668,[-1.3222636   1.85266697 -0.60798776],[178.95174286  60.84585094  88.79971075],[-2.172647    0.63362819  1.37502098],[-177.50295037    2.4631161   131.10762202],2.3519492149353027,2.460689067840576,2.3559298515319824,2.6481242179870605,1.0,0.9601990049751243,0,172,-170,-170,30,True,201
/traj_669,[1.31685781 1.04933655 0.74664199],[119.9244699   12.41297593   7.05322161],[0.99407804 1.39805949 0.97841805],[176.06738546  16.30552321  53.60676942],1.818250298500061,1.8180019855499268,1.841927170753479,1.9748578071594238,1.0,0.8905472636815921,0,174,-186,-186,14,True,201
/traj_67,[0.51429492 0.43281543 1.92340255],[125.11870596 -32.22507245 -20.55765805],[ 1.3168155  -0.30693346  1.23974919],[173.30218042   9.70711417   0.47498779],1.8437187671661377,1.766358733177185,2.037475347518921,1.8344451189041138,1.0,0.845771144278607,0,158,-167,-167,33,True,201
/traj_670,[-1.92606997  1.33246458  0.13450463],[-136.68788985   47.97135165  141.76482148],[-1.67162395  0.19925082  1.90991127],[-151.69851635   -4.05414534  161.91738775],2.3459112644195557,2.3706166744232178,2.3459112644195557,2.54593563079834,1.0,1.0,0,0,-179,-179,21,False,201
/traj_671,[-1.24086499  1.45673835 -0.03532248],[-134.58506018   46.05147852  144.64009148],[-1.5617609  0.2723943  1.4627459],[-164.17619312   -1.19582142  172.70185187],1.7108113765716553,1.705744981765747,1.9139174222946167,2.1570632457733154,1.0,0.572139303482587,0,104,-108,-108,92,True,201
/traj_672,[-0.139575    2.02032518 -1.05665052],[134.28382974  45.78908499  34.95660497],[-1.74002361  1.78070915  1.00321317],[-178.42256917   12.08538806  101.9942226 ],2.0587096214294434,2.216010808944702,2.2842297554016113,2.6842212677001953,1.0,1.0,0,0,-184,-184,16,False,201
